,id,año,genres
22769,459362,2016,Free to Play
22769,459362,2016,Massively Multiplayer
22769,459362,2016,RPG
22770,460650,2016,Action
22770,460650,2016,Indie
22772,489670,2016,Indie
22772,489670,2016,RPG
22772,489670,2016,Strategy
22773,488850,2016,Indie
22773,488850,2016,RPG
22773,488850,2016,Strategy
22774,327070,2016,Action
22774,327070,2016,Adventure
22774,327070,2016,Indie
22774,327070,2016,Massively Multiplayer
22774,327070,2016,RPG
22774,327070,2016,Simulation
22774,327070,2016,Early Access
22775,488520,2016,Action
22775,488520,2016,Indie
22775,488520,2016,Massively Multiplayer
22775,488520,2016,RPG
22776,262510,2016,Adventure
22776,262510,2016,Indie
22777,489250,2016,Indie
22777,489250,2016,RPG
22777,489250,2016,Strategy
22778,487480,2016,Adventure
22778,487480,2016,Casual
22778,487480,2016,Indie
22778,487480,2016,RPG
22779,489410,2016,Indie
22779,489410,2016,RPG
22779,489410,2016,Strategy
22780,465860,2016,Adventure
22780,465860,2016,Casual
22781,449320,2016,Action
22781,449320,2016,Casual
22781,449320,2016,Indie
22781,449320,2016,Strategy
22782,470030,2016,Indie
22783,457082,2016,Simulation
22784,466730,2016,Casual
22784,466730,2016,Indie
22784,466730,2016,Strategy
22785,379577,2016,Simulation
22786,457086,2016,Simulation
22787,456780,2016,Racing
22787,456780,2016,Simulation
22787,456780,2016,Sports
22788,423670,2016,Adventure
22789,485810,2016,Adventure
22789,485810,2016,Indie
22790,486200,2016,Free to Play
22790,486200,2016,Massively Multiplayer
22790,486200,2016,RPG
22792,459460,2016,Action
22792,459460,2016,Adventure
22793,461242,2016,Indie
22793,461242,2016,Simulation
22794,467510,2016,Indie
22794,467510,2016,Strategy
22795,487580,2016,Casual
22796,416450,2016,Free to Play
22796,416450,2016,Indie
22796,416450,2016,Massively Multiplayer
22796,416450,2016,RPG
22796,416450,2016,Strategy
22797,467516,2016,Indie
22797,467516,2016,Strategy
22799,485200,2016,Indie
22799,485200,2016,RPG
22799,485200,2016,Strategy
22800,420826,2016,Animation &amp; Modeling
22800,420826,2016,Video Production
22801,485180,2016,Free to Play
22801,485180,2016,Indie
22801,485180,2016,Massively Multiplayer
22801,485180,2016,Strategy
22802,295198,2016,Simulation
22803,295199,2016,Simulation
22804,295192,2016,Simulation
22805,470140,2016,Casual
22805,470140,2016,Indie
22806,443250,2016,Action
22806,443250,2016,Indie
22807,477840,2016,Casual
22807,477840,2016,Indie
22808,456630,2016,Adventure
22809,476561,2016,Adventure
22809,476561,2016,Casual
22809,476561,2016,Indie
22809,476561,2016,RPG
22810,439880,2016,Adventure
22811,399240,2016,Action
22811,399240,2016,Indie
22812,440520,2016,Utilities
22813,465480,2016,Indie
22813,465480,2016,Strategy
22815,458440,2016,Action
22816,347330,2016,Action
22816,347330,2016,Adventure
22816,347330,2016,Indie
22818,384530,2016,Utilities
22819,355000,2016,Utilities
22820,384532,2016,Utilities
22821,488210,2016,Action
22821,488210,2016,Racing
22821,488210,2016,Simulation
22821,488210,2016,Sports
22822,384531,2016,Utilities
22823,488530,2016,Action
22824,464840,2016,Action
22824,464840,2016,Adventure
22824,464840,2016,Indie
22824,464840,2016,RPG
22824,464840,2016,Strategy
22825,322190,2016,Action
22825,322190,2016,Adventure
22825,322190,2016,Indie
22825,322190,2016,RPG
22825,322190,2016,Strategy
22826,376942,2016,Simulation
22827,446490,2016,Casual
22827,446490,2016,Simulation
22828,376450,2016,Strategy
22829,475620,2016,Casual
22829,475620,2016,Simulation
22830,393530,2016,Adventure
22830,393530,2016,Casual
22830,393530,2016,Free to Play
22830,393530,2016,Indie
22830,393530,2016,RPG
22830,393530,2016,Simulation
22830,393530,2016,Strategy
22831,327510,2016,Action
22831,327510,2016,Indie
22831,327510,2016,RPG
22832,393460,2016,Action
22832,393460,2016,Indie
22832,393460,2016,Sports
22833,436635,2016,Casual
22833,436635,2016,Simulation
22834,436640,2016,Casual
22834,436640,2016,Simulation
22835,467390,2016,Casual
22835,467390,2016,Indie
22836,436636,2016,Casual
22836,436636,2016,Simulation
22837,485490,2016,Action
22837,485490,2016,Adventure
22837,485490,2016,Casual
22837,485490,2016,Indie
22837,485490,2016,RPG
22837,485490,2016,Simulation
22838,466840,2016,Action
22838,466840,2016,Casual
22838,466840,2016,Indie
22839,485220,2016,Action
22839,485220,2016,Casual
22839,485220,2016,Indie
22839,485220,2016,Strategy
22840,486300,2016,Adventure
22840,486300,2016,Indie
22841,396680,2016,Indie
22841,396680,2016,RPG
22841,396680,2016,Simulation
22842,391820,2016,Indie
22842,391820,2016,Simulation
22843,463740,2016,Indie
22843,463740,2016,Simulation
22844,394360,2016,Simulation
22844,394360,2016,Strategy
22845,485720,2016,Action
22845,485720,2016,Indie
22846,445550,2016,Casual
22846,445550,2016,Indie
22846,445550,2016,RPG
22846,445550,2016,Early Access
22847,461800,2016,Strategy
22848,487590,2016,Casual
22849,485870,2016,Casual
22849,485870,2016,Indie
22849,485870,2016,Simulation
22849,485870,2016,Strategy
22850,479170,2016,Action
22850,479170,2016,Indie
22851,409890,2016,RPG
22852,462610,2016,Indie
22852,462610,2016,RPG
22853,298560,2016,Action
22853,298560,2016,Indie
22854,486630,2016,Action
22854,486630,2016,Adventure
22854,486630,2016,Indie
22856,486520,2016,Action
22856,486520,2016,Adventure
22856,486520,2016,Indie
22857,476920,2016,Adventure
22857,476920,2016,Casual
22857,476920,2016,Indie
22858,485310,2016,Action
22858,485310,2016,Adventure
22858,485310,2016,Casual
22858,485310,2016,Indie
22858,485310,2016,Early Access
22860,422020,2016,Action
22860,422020,2016,Indie
22861,485500,2016,Action
22861,485500,2016,Indie
22862,386490,2016,Casual
22862,386490,2016,Indie
22862,386490,2016,RPG
22863,480480,2016,Action
22863,480480,2016,Indie
22864,485690,2016,Adventure
22864,485690,2016,Casual
22864,485690,2016,Indie
22865,477940,2016,Action
22865,477940,2016,Casual
22865,477940,2016,Free to Play
22866,483820,2016,Action
22866,483820,2016,Adventure
22866,483820,2016,Indie
22866,483820,2016,RPG
22866,483820,2016,Strategy
22867,477942,2016,Action
22867,477942,2016,Casual
22867,477942,2016,Free to Play
22868,477941,2016,Action
22868,477941,2016,Casual
22868,477941,2016,Free to Play
22869,470590,2016,Casual
22869,470590,2016,Indie
22869,470590,2016,Racing
22869,470590,2016,Simulation
22870,459160,2009,Free to Play
22870,459160,2009,Massively Multiplayer
22870,459160,2009,RPG
22871,451000,2016,Action
22871,451000,2016,Indie
22872,482720,2016,Indie
22872,482720,2016,RPG
22872,482720,2016,Strategy
22873,484940,2016,Indie
22873,484940,2016,RPG
22873,484940,2016,Strategy
22874,483800,2016,Indie
22874,483800,2016,RPG
22874,483800,2016,Strategy
22875,484820,2016,Indie
22875,484820,2016,RPG
22875,484820,2016,Strategy
22876,480722,2016,Free to Play
22876,480722,2016,Strategy
22877,480721,2016,Free to Play
22877,480721,2016,Strategy
22878,483670,2016,Indie
22878,483670,2016,RPG
22878,483670,2016,Strategy
22879,480720,2016,Free to Play
22879,480720,2016,Strategy
22880,485210,2016,Indie
22880,485210,2016,RPG
22880,485210,2016,Strategy
22881,479230,2016,Casual
22881,479230,2016,Indie
22881,479230,2016,Simulation
22881,479230,2016,Strategy
22882,479110,2016,Action
22882,479110,2016,Adventure
22882,479110,2016,Indie
22883,407810,2016,Action
22883,407810,2016,Adventure
22884,402880,2016,Action
22884,402880,2016,Adventure
22884,402880,2016,Indie
22884,402880,2016,RPG
22885,420100,2016,Casual
22886,339110,2016,Casual
22886,339110,2016,Indie
22887,405500,2016,Action
22887,405500,2016,Sports
22888,464470,2016,Action
22888,464470,2016,Adventure
22888,464470,2016,Indie
22888,464470,2016,RPG
22888,464470,2016,Early Access
22889,457980,2016,Adventure
22889,457980,2016,Indie
22890,471740,2016,Action
22890,471740,2016,Adventure
22890,471740,2016,Indie
22890,471740,2016,RPG
22891,471741,2016,Action
22891,471741,2016,Adventure
22891,471741,2016,Indie
22891,471741,2016,RPG
22892,467090,2016,Casual
22892,467090,2016,Indie
22893,486770,2016,Action
22893,486770,2016,Racing
22894,446390,2016,Action
22895,487540,2016,Simulation
22897,464512,2016,Action
22898,464510,2016,Action
22899,464520,2016,Action
22900,464523,2016,Action
22901,464524,2016,Action
22902,464525,2016,Action
22903,485440,2016,Indie
22903,485440,2016,Strategy
22903,485440,2016,Early Access
22904,468130,2016,Action
22904,468130,2016,Indie
22904,468130,2016,Early Access
22905,376949,2016,Simulation
22906,475220,2016,Action
22906,475220,2016,Adventure
22906,475220,2016,Casual
22906,475220,2016,Indie
22907,483280,2016,Action
22907,483280,2016,Adventure
22907,483280,2016,Casual
22907,483280,2016,Indie
22907,483280,2016,Strategy
22908,457083,2016,Simulation
22909,470440,2016,Casual
22909,470440,2016,Indie
22909,470440,2016,Strategy
22910,428230,2016,Action
22910,428230,2016,Indie
22911,467430,2016,Casual
22912,485170,2016,Free to Play
22912,485170,2016,Indie
22912,485170,2016,Massively Multiplayer
22912,485170,2016,Strategy
22913,457084,2016,Simulation
22914,486960,2016,Action
22914,486960,2016,Indie
22914,486960,2016,Strategy
22915,478020,2016,Casual
22916,440540,2016,Adventure
22916,440540,2016,Indie
22916,440540,2016,RPG
22917,274500,2016,Action
22917,274500,2016,Indie
22918,458470,2016,Adventure
22918,458470,2016,Casual
22919,443420,2016,Action
22919,443420,2016,Indie
22919,443420,2016,Strategy
22920,452000,2016,Action
22920,452000,2016,Simulation
22921,463550,2016,Action
22921,463550,2016,Indie
22922,477200,2016,Adventure
22922,477200,2016,RPG
22923,481090,2016,Adventure
22923,481090,2016,Indie
22923,481090,2016,Simulation
22924,393860,2016,Casual
22924,393860,2016,Indie
22924,393860,2016,Sports
22925,485330,2016,Action
22925,485330,2016,Casual
22925,485330,2016,Indie
22926,423220,2016,Casual
22926,423220,2016,Indie
22928,411830,2016,Action
22929,444020,2016,Indie
22929,444020,2016,Strategy
22931,449150,2016,Adventure
22931,449150,2016,Indie
22932,480780,2016,Indie
22933,482120,2016,Action
22933,482120,2016,Adventure
22933,482120,2016,Indie
22934,444130,2016,Casual
22934,444130,2016,Indie
22934,444130,2016,Strategy
22935,485800,2016,Casual
22935,485800,2016,Indie
22935,485800,2016,Simulation
22936,473770,2016,Action
22936,473770,2016,Indie
22936,473770,2016,Racing
22936,473770,2016,Early Access
22937,423620,2016,Action
22937,423620,2016,Indie
22937,423620,2016,RPG
22937,423620,2016,Strategy
22939,465920,2016,Adventure
22939,465920,2016,Casual
22942,475420,2016,Casual
22942,475420,2016,Indie
22943,449330,2016,Action
22943,449330,2016,Indie
22943,449330,2016,Early Access
22944,468780,2016,Action
22944,468780,2016,Indie
22944,468780,2016,Racing
22944,468780,2016,Sports
22945,433350,2016,Action
22945,433350,2016,Casual
22945,433350,2016,Free to Play
22947,428220,2016,Action
22947,428220,2016,Adventure
22947,428220,2016,Casual
22947,428220,2016,Indie
22948,337360,2016,Action
22949,342130,2016,Action
22949,342130,2016,Indie
22949,342130,2016,RPG
22950,473050,2016,Action
22950,473050,2016,Adventure
22950,473050,2016,Indie
22951,464790,2016,Casual
22951,464790,2016,Indie
22952,368800,2016,Action
22952,368800,2016,Indie
22953,435960,2016,Simulation
22954,383150,2016,Action
22955,383180,2016,Action
22956,440930,2016,Action
22957,485950,2016,Indie
22957,485950,2016,Strategy
22958,485280,2016,Action
22958,485280,2016,Adventure
22958,485280,2016,Free to Play
22958,485280,2016,Indie
22959,479270,2016,Action
22959,479270,2016,Indie
22959,479270,2016,RPG
22961,429960,2016,Indie
22961,429960,2016,Simulation
22961,429960,2016,Strategy
22962,420670,2016,Action
22962,420670,2016,Indie
22963,459440,2016,Simulation
22965,448810,2016,Action
22965,448810,2016,Adventure
22965,448810,2016,Indie
22965,448810,2016,RPG
22966,372350,2016,Action
22966,372350,2016,Adventure
22966,372350,2016,Indie
22968,465960,2016,Casual
22971,466500,2016,Indie
22972,477980,2016,Action
22972,477980,2016,Adventure
22972,477980,2016,Casual
22972,477980,2016,Indie
22973,466820,2016,Action
22973,466820,2016,Indie
22974,478010,2016,Casual
22975,479260,2016,Action
22975,479260,2016,Adventure
22975,479260,2016,Casual
22975,479260,2016,Indie
22976,454200,2016,Action
22976,454200,2016,Indie
22977,389530,2016,Action
22977,389530,2016,Free to Play
22977,389530,2016,Indie
22977,389530,2016,Massively Multiplayer
22977,389530,2016,Strategy
22977,389530,2016,Early Access
22978,444830,2016,Indie
22978,444830,2016,Simulation
22978,444830,2016,Early Access
22979,472750,2016,Adventure
22979,472750,2016,Indie
22979,472750,2016,Strategy
22980,463150,2016,Action
22980,463150,2016,Indie
22981,468560,2016,Adventure
22981,468560,2016,Free to Play
22981,468560,2016,Indie
22982,477000,2016,Indie
22982,477000,2016,RPG
22982,477000,2016,Strategy
22983,477050,2016,Adventure
22983,477050,2016,Indie
22984,444590,2016,Action
22984,444590,2016,Adventure
22984,444590,2016,Indie
22984,444590,2016,RPG
22986,461690,2016,Action
22986,461690,2016,Casual
22986,461690,2016,Simulation
22986,461690,2016,Strategy
22987,471410,2016,Action
22987,471410,2016,Indie
22988,476940,2016,Adventure
22988,476940,2016,Indie
22989,423364,2016,Free to Play
22989,423364,2016,Massively Multiplayer
22989,423364,2016,Simulation
22989,423364,2016,Sports
22990,423363,2016,Free to Play
22990,423363,2016,Massively Multiplayer
22990,423363,2016,Simulation
22990,423363,2016,Sports
22991,423366,2016,Free to Play
22991,423366,2016,Massively Multiplayer
22991,423366,2016,Simulation
22991,423366,2016,Sports
22992,423367,2016,Free to Play
22992,423367,2016,Massively Multiplayer
22992,423367,2016,Simulation
22992,423367,2016,Sports
22993,423368,2016,Free to Play
22993,423368,2016,Massively Multiplayer
22993,423368,2016,Simulation
22993,423368,2016,Sports
22994,454100,2016,Action
22994,454100,2016,Adventure
22994,454100,2016,Indie
22995,423365,2016,Free to Play
22995,423365,2016,Massively Multiplayer
22995,423365,2016,Simulation
22995,423365,2016,Sports
22996,328000,2016,RPG
22997,463720,2016,Casual
22997,463720,2016,Indie
22997,463720,2016,Simulation
22998,453280,2016,Action
22998,453280,2016,Indie
22999,456830,2016,Action
22999,456830,2016,Indie
22999,456830,2016,RPG
23000,481750,2016,Indie
23000,481750,2016,RPG
23000,481750,2016,Strategy
23001,466870,2016,Casual
23001,466870,2016,Indie
23002,480560,2016,Design &amp; Illustration
23002,480560,2016,Web Publishing
23003,484340,2016,Adventure
23003,484340,2016,Free to Play
23004,434630,2016,Simulation
23005,374670,2016,Action
23005,374670,2016,Free to Play
23005,374670,2016,Indie
23005,374670,2016,Early Access
23006,385950,2016,Casual
23006,385950,2016,Strategy
23007,465090,2016,Simulation
23007,465090,2016,Sports
23008,434632,2016,Simulation
23009,434631,2016,Simulation
23011,434633,2016,Simulation
23012,461210,2015,Racing
23012,461210,2015,RPG
23012,461210,2015,Simulation
23012,461210,2015,Early Access
23013,479330,2016,Casual
23013,479330,2016,Strategy
23014,450670,2016,Racing
23015,466780,2016,Adventure
23015,466780,2016,Casual
23015,466780,2016,Strategy
23016,205890,2016,Adventure
23016,205890,2016,Free to Play
23016,205890,2016,Strategy
23017,450750,2016,Racing
23018,366280,2016,Action
23019,357030,2016,Action
23019,357030,2016,Strategy
23020,459852,2016,Indie
23020,459852,2016,Strategy
23021,477990,2016,Indie
23021,477990,2016,RPG
23021,477990,2016,Strategy
23022,472350,2016,Action
23022,472350,2016,Free to Play
23022,472350,2016,Strategy
23023,467170,2016,Casual
23023,467170,2016,Indie
23023,467170,2016,Strategy
23024,478970,2016,Indie
23024,478970,2016,RPG
23024,478970,2016,Strategy
23025,479150,2016,Casual
23025,479150,2016,Indie
23026,479120,2016,Indie
23026,479120,2016,RPG
23026,479120,2016,Strategy
23027,482340,2016,Indie
23027,482340,2016,RPG
23027,482340,2016,Strategy
23028,452980,2016,Strategy
23029,446520,2016,Action
23029,446520,2016,Adventure
23030,450341,2016,Adventure
23030,450341,2016,Casual
23030,450341,2016,Indie
23030,450341,2016,RPG
23031,476050,2016,Design &amp; Illustration
23031,476050,2016,Web Publishing
23032,450342,2016,Adventure
23032,450342,2016,Casual
23032,450342,2016,Indie
23032,450342,2016,RPG
23033,470500,2016,Audio Production
23033,470500,2016,Software Training
23033,470500,2016,Utilities
23033,470500,2016,Video Production
23034,476041,2016,Design &amp; Illustration
23034,476041,2016,Web Publishing
23035,472830,2016,Action
23035,472830,2016,Indie
23036,476040,2016,Design &amp; Illustration
23036,476040,2016,Web Publishing
23037,445770,2016,Adventure
23038,369550,2016,Action
23038,369550,2016,Indie
23039,473480,2016,Action
23039,473480,2016,Adventure
23039,473480,2016,Casual
23039,473480,2016,Indie
23040,246820,2016,Action
23040,246820,2016,Adventure
23040,246820,2016,Casual
23040,246820,2016,Indie
23040,246820,2016,Early Access
23041,365440,2016,Animation &amp; Modeling
23041,365440,2016,Design &amp; Illustration
23041,365440,2016,Education
23042,470670,2016,Indie
23043,470690,2016,Indie
23044,461680,2016,Free to Play
23044,461680,2016,Indie
23044,461680,2016,Racing
23044,461680,2016,Simulation
23045,413830,2016,Action
23045,413830,2016,Adventure
23045,413830,2016,Indie
23046,468510,2016,Animation &amp; Modeling
23046,468510,2016,Design &amp; Illustration
23046,468510,2016,Education
23046,468510,2016,Software Training
23046,468510,2016,Utilities
23046,468510,2016,Web Publishing
23047,461700,2016,Adventure
23047,461700,2016,Casual
23047,461700,2016,Indie
23047,461700,2016,RPG
23047,461700,2016,Simulation
23048,377100,2016,Adventure
23048,377100,2016,Indie
23049,428770,2016,Free to Play
23049,428770,2016,Indie
23049,428770,2016,Massively Multiplayer
23049,428770,2016,Strategy
23051,468190,2016,Action
23052,466710,2016,Adventure
23052,466710,2016,Casual
23052,466710,2016,Indie
23052,466710,2016,Simulation
23053,367340,2016,Action
23053,367340,2016,Indie
23053,367340,2016,Strategy
23054,376860,2016,Action
23054,376860,2016,Indie
23054,376860,2016,Strategy
23055,404010,2016,Action
23055,404010,2016,Strategy
23056,364360,2016,Action
23056,364360,2016,Strategy
23057,450710,2016,Utilities
23058,345480,2016,Adventure
23058,345480,2016,Indie
23059,449440,2016,Action
23059,449440,2016,Indie
23059,449440,2016,Strategy
23060,381120,2016,Adventure
23060,381120,2016,Indie
23060,381120,2016,RPG
23060,381120,2016,Simulation
23061,474790,2016,Action
23061,474790,2016,Adventure
23061,474790,2016,Casual
23061,474790,2016,Indie
23061,474790,2016,Massively Multiplayer
23061,474790,2016,Simulation
23062,476490,2016,Adventure
23062,476490,2016,Indie
23062,476490,2016,RPG
23063,465990,2016,Adventure
23063,465990,2016,Casual
23064,451100,2016,Casual
23064,451100,2016,Indie
23065,468420,2016,Casual
23065,468420,2016,Indie
23067,270210,2016,Indie
23068,401680,2016,Action
23068,401680,2016,Indie
23069,419590,2016,Action
23069,419590,2016,Adventure
23069,419590,2016,Indie
23069,419590,2016,Strategy
23070,449240,2016,Indie
23071,475240,2016,Action
23071,475240,2016,Adventure
23071,475240,2016,Indie
23072,470450,2016,Action
23072,470450,2016,Adventure
23072,470450,2016,Indie
23072,470450,2016,Strategy
23074,471320,2016,Indie
23075,459070,2016,Action
23075,459070,2016,Adventure
23075,459070,2016,Casual
23075,459070,2016,Indie
23075,459070,2016,Strategy
23076,449250,2016,Indie
23076,449250,2016,Simulation
23077,465360,1997,Action
23077,465360,1997,Strategy
23078,376946,2016,Simulation
23079,376950,2016,Simulation
23080,463930,2016,Casual
23080,463930,2016,Indie
23080,463930,2016,Simulation
23080,463930,2016,Strategy
23081,467330,2016,Action
23081,467330,2016,Indie
23081,467330,2016,RPG
23082,402450,2016,Adventure
23082,402450,2016,Free to Play
23082,402450,2016,Indie
23082,402450,2016,Massively Multiplayer
23082,402450,2016,RPG
23082,402450,2016,Early Access
23083,462070,2016,Strategy
23085,438680,2016,Casual
23085,438680,2016,Indie
23085,438680,2016,Strategy
23086,435460,2016,Action
23086,435460,2016,Casual
23086,435460,2016,Indie
23087,466530,2016,Action
23088,452420,2016,Action
23089,444190,2016,Action
23089,444190,2016,Indie
23091,467980,2016,Indie
23091,467980,2016,Racing
23091,467980,2016,Simulation
23091,467980,2016,Sports
23092,337820,2015,Indie
23092,337820,2015,Simulation
23092,337820,2015,Strategy
23093,466830,2016,Adventure
23093,466830,2016,Casual
23093,466830,2016,Indie
23093,466830,2016,Simulation
23094,433890,2016,Indie
23094,433890,2016,Simulation
23094,433890,2016,Strategy
23095,473800,2010,Action
23095,473800,2010,Indie
23096,435881,2016,RPG
23097,470760,2016,Action
23097,470760,2016,Indie
23098,474030,2016,Adventure
23098,474030,2016,Free to Play
23099,422270,2016,Indie
23099,422270,2016,Simulation
23099,422270,2016,Strategy
23100,397190,2016,Strategy
23101,456730,2016,Indie
23101,456730,2016,Simulation
23101,456730,2016,Strategy
23102,461440,2016,Action
23102,461440,2016,Indie
23103,443450,2016,Action
23103,443450,2016,Indie
23104,461932,2011,Strategy
23105,461933,2016,Strategy
23106,461930,2016,Strategy
23107,461931,2016,Strategy
23108,461934,2016,Strategy
23109,469890,2016,Casual
23110,476440,2016,Indie
23110,476440,2016,RPG
23110,476440,2016,Strategy
23111,466010,2016,Casual
23112,466040,2016,Casual
23112,466040,2016,Strategy
23113,467910,2016,Action
23113,467910,2016,Adventure
23113,467910,2016,Indie
23113,467910,2016,RPG
23114,463904,2016,Action
23114,463904,2016,Free to Play
23114,463904,2016,Indie
23115,463903,2016,Action
23115,463903,2016,Free to Play
23115,463903,2016,Indie
23115,463903,2016,Strategy
23116,463901,2016,Action
23116,463901,2016,Free to Play
23116,463901,2016,Indie
23116,463901,2016,Strategy
23117,463900,2016,Action
23117,463900,2016,Free to Play
23117,463900,2016,Indie
23117,463900,2016,Strategy
23119,463902,2016,Action
23119,463902,2016,Free to Play
23119,463902,2016,Indie
23119,463902,2016,Strategy
23120,459580,2016,Indie
23121,432620,2016,Action
23121,432620,2016,Casual
23121,432620,2016,Indie
23122,467350,2016,Action
23122,467350,2016,Adventure
23122,467350,2016,Strategy
23124,471760,2016,Indie
23124,471760,2016,RPG
23124,471760,2016,Strategy
23125,366000,2016,Simulation
23125,366000,2016,Early Access
23126,456640,2016,Indie
23126,456640,2016,Strategy
23128,449170,2016,Casual
23128,449170,2016,Strategy
23129,472670,2016,Indie
23129,472670,2016,RPG
23129,472670,2016,Strategy
23130,472671,2016,Indie
23130,472671,2016,RPG
23130,472671,2016,Strategy
23131,473590,2016,Adventure
23131,473590,2016,Indie
23133,468900,2016,Animation &amp; Modeling
23135,471800,2016,Action
23135,471800,2016,Indie
23136,469900,2016,Free to Play
23136,469900,2016,Indie
23136,469900,2016,Strategy
23137,451570,2016,Adventure
23137,451570,2016,Casual
23137,451570,2016,Indie
23138,449480,2016,Indie
23138,449480,2016,RPG
23138,449480,2016,Strategy
23139,461600,2016,Action
23139,461600,2016,Casual
23139,461600,2016,Indie
23140,455810,2016,Action
23141,430314,2016,Racing
23141,430314,2016,Simulation
23141,430314,2016,Sports
23142,430313,2016,Racing
23142,430313,2016,Simulation
23142,430313,2016,Sports
23143,430312,2016,Racing
23143,430312,2016,Simulation
23143,430312,2016,Sports
23144,430319,2016,Racing
23144,430319,2016,Simulation
23144,430319,2016,Sports
23145,430320,2016,Racing
23145,430320,2016,Simulation
23145,430320,2016,Sports
23146,430321,2016,Racing
23146,430321,2016,Simulation
23146,430321,2016,Sports
23147,433590,2016,Adventure
23147,433590,2016,Indie
23148,430318,2016,Racing
23148,430318,2016,Simulation
23148,430318,2016,Sports
23149,361350,2016,Action
23149,361350,2016,Indie
23150,337650,2016,Action
23150,337650,2016,Indie
23151,436623,2016,Casual
23151,436623,2016,Simulation
23152,436626,2016,Casual
23152,436626,2016,Simulation
23153,436624,2016,Casual
23153,436624,2016,Simulation
23156,436625,2016,Casual
23156,436625,2016,Simulation
23168,435970,2016,Action
23168,435970,2016,Indie
23170,470000,2016,Action
23170,470000,2016,Indie
23171,437560,2016,Design &amp; Illustration
23171,437560,2016,Utilities
23172,379720,2016,Action
23173,473420,2016,Action
23174,392030,2016,Action
23174,392030,2016,Indie
23175,461050,2016,Indie
23176,453830,2015,Action
23176,453830,2015,Casual
23176,453830,2015,Indie
23177,446240,2016,Casual
23177,446240,2016,Indie
23177,446240,2016,RPG
23177,446240,2016,Simulation
23178,465670,2016,Indie
23179,461780,2016,Indie
23179,461780,2016,RPG
23179,461780,2016,Simulation
23180,398680,2016,Casual
23180,398680,2016,Indie
23181,461110,2016,Free to Play
23181,461110,2016,Indie
23181,461110,2016,Massively Multiplayer
23181,461110,2016,Strategy
23182,427730,2015,Action
23182,427730,2015,Casual
23182,427730,2015,Indie
23185,467220,2016,Action
23185,467220,2016,Adventure
23185,467220,2016,Casual
23185,467220,2016,Indie
23186,454060,2016,Casual
23186,454060,2016,Indie
23186,454060,2016,Simulation
23187,468310,2016,Action
23188,398280,2014,Action
23188,398280,2014,Adventure
23188,398280,2014,Indie
23188,398280,2014,Strategy
23199,468320,2016,Casual
23200,463190,2016,Adventure
23200,463190,2016,Casual
23200,463190,2016,Indie
23201,365190,2016,Indie
23201,365190,2016,Strategy
23203,469940,2016,Indie
23203,469940,2016,RPG
23203,469940,2016,Strategy
23205,447180,2016,Adventure
23206,448440,2016,Adventure
23206,448440,2016,Indie
23207,396870,2016,Adventure
23207,396870,2016,Indie
23208,449180,2016,Indie
23208,449180,2016,Strategy
23209,442710,2016,Free to Play
23209,442710,2016,Indie
23209,442710,2016,Massively Multiplayer
23209,442710,2016,RPG
23209,442710,2016,Early Access
23210,469850,2016,Indie
23210,469850,2016,RPG
23210,469850,2016,Strategy
23211,458100,2016,Free to Play
23211,458100,2016,Indie
23211,458100,2016,Massively Multiplayer
23211,458100,2016,RPG
23212,463180,2016,Action
23212,463180,2016,Casual
23212,463180,2016,Indie
23213,373720,2016,Free to Play
23213,373720,2016,Indie
23213,373720,2016,Massively Multiplayer
23213,373720,2016,RPG
23214,443330,2016,Adventure
23215,459470,2015,Strategy
23216,461910,2016,Free to Play
23216,461910,2016,Massively Multiplayer
23216,461910,2016,RPG
23216,461910,2016,Strategy
23217,465760,2016,Action
23217,465760,2016,Adventure
23217,465760,2016,Indie
23218,334792,2016,Racing
23218,334792,2016,Simulation
23218,334792,2016,Sports
23219,452940,2016,Education
23219,452940,2016,Software Training
23220,448650,2016,Casual
23220,448650,2016,Indie
23221,446070,2016,Action
23221,446070,2016,Adventure
23221,446070,2016,Indie
23222,429461,2016,Action
23222,429461,2016,Racing
23225,394760,2016,Action
23225,394760,2016,Indie
23225,394760,2016,RPG
23226,465834,2016,Free to Play
23226,465834,2016,Indie
23226,465834,2016,RPG
23226,465834,2016,Strategy
23227,449310,2016,Action
23227,449310,2016,Indie
23228,449140,2016,Free to Play
23228,449140,2016,Indie
23228,449140,2016,Strategy
23229,415140,2016,Animation &amp; Modeling
23229,415140,2016,Design &amp; Illustration
23229,415140,2016,Education
23229,415140,2016,Photo Editing
23229,415140,2016,Software Training
23229,415140,2016,Utilities
23229,415140,2016,Video Production
23230,408900,2016,Action
23230,408900,2016,Indie
23230,408900,2016,Early Access
23231,467310,2016,Adventure
23231,467310,2016,Indie
23231,467310,2016,RPG
23232,281990,2016,Simulation
23232,281990,2016,Strategy
23233,468580,2016,RPG
23234,456880,2016,Adventure
23234,456880,2016,Casual
23234,456880,2016,Indie
23234,456880,2016,RPG
23235,469880,2016,Adventure
23235,469880,2016,Free to Play
23235,469880,2016,Massively Multiplayer
23235,469880,2016,RPG
23236,413700,2016,Casual
23236,413700,2016,Indie
23237,466110,2016,Action
23237,466110,2016,Casual
23237,466110,2016,Indie
23237,466110,2016,Early Access
23238,416422,2016,Action
23238,416422,2016,Adventure
23239,371380,2016,Action
23239,371380,2016,Indie
23239,371380,2016,Early Access
23240,361843,2016,Racing
