,id,año,early_access
23069,419590,2016,False
23070,449240,2016,False
23071,475240,2016,False
23072,470450,2016,False
23073,459480,2016,False
23074,471320,2016,False
23075,459070,2016,False
23076,449250,2016,False
23077,465360,1997,False
23078,376946,2016,False
23079,376950,2016,False
23080,463930,2016,False
23081,467330,2016,False
23082,402450,2016,True
23083,462070,2016,False
23085,438680,2016,False
23086,435460,2016,False
23087,466530,2016,False
23088,452420,2016,False
23089,444190,2016,False
23091,467980,2016,False
23092,337820,2015,False
23093,466830,2016,False
23094,433890,2016,False
23095,473800,2010,False
23096,435881,2016,False
23097,470760,2016,False
23098,474030,2016,False
23099,422270,2016,False
23100,397190,2016,False
23101,456730,2016,False
23102,461440,2016,False
23103,443450,2016,False
23104,461932,2011,False
23105,461933,2016,False
23106,461930,2016,False
23107,461931,2016,False
23108,461934,2016,False
23109,469890,2016,False
23110,476440,2016,False
23111,466010,2016,False
23112,466040,2016,False
23113,467910,2016,False
23114,463904,2016,False
23115,463903,2016,False
23116,463901,2016,False
23117,463900,2016,False
23119,463902,2016,False
23120,459580,2016,False
23121,432620,2016,False
23122,467350,2016,False
23124,471760,2016,False
23125,366000,2016,True
23126,456640,2016,False
23128,449170,2016,False
23129,472670,2016,False
23130,472671,2016,False
23131,473590,2016,False
23133,468900,2016,False
23135,471800,2016,False
23136,469900,2016,False
23137,451570,2016,False
23138,449480,2016,False
23139,461600,2016,False
23140,455810,2016,False
23141,430314,2016,False
23142,430313,2016,False
23143,430312,2016,False
23144,430319,2016,False
23145,430320,2016,False
23146,430321,2016,False
23147,433590,2016,False
23148,430318,2016,False
23149,361350,2016,False
23150,337650,2016,False
23151,436623,2016,False
23152,436626,2016,False
23153,436624,2016,False
23154,427330,2016,False
23155,452610,2012,False
23156,436625,2016,False
23157,452630,1998,False
23158,452620,1998,False
23159,452660,2011,False
23160,452680,2006,False
23161,452670,1998,False
23162,452800,1997,False
23163,452760,2001,False
23164,452690,2013,False
23165,452750,2004,False
23166,452740,2013,False
23167,450210,2010,False
23168,435970,2016,False
23169,452600,2013,False
23170,470000,2016,False
23171,437560,2016,False
23172,379720,2016,False
23173,473420,2016,False
23174,392030,2016,False
23175,461050,2016,False
23176,453830,2015,False
23177,446240,2016,False
23178,465670,2016,False
23179,461780,2016,False
23180,398680,2016,False
23181,461110,2016,False
23182,427730,2015,False
23183,427380,1985,False
23184,413210,2016,False
23185,467220,2016,False
23186,454060,2016,False
23187,468310,2016,False
23188,398280,2014,False
23190,450320,2014,False
23191,450330,2008,False
23192,446710,2013,False
23193,450370,2011,False
23194,452080,2008,False
23195,450430,2010,False
23196,450460,2010,False
23197,446720,2015,False
23198,452100,2001,False
23199,468320,2016,False
23200,463190,2016,False
23201,365190,2016,False
23202,452130,2013,False
23203,469940,2016,False
23205,447180,2016,False
23206,448440,2016,False
23207,396870,2016,False
23208,449180,2016,False
23209,442710,2016,True
23210,469850,2016,False
23211,458100,2016,False
23212,463180,2016,False
23213,373720,2016,False
23214,443330,2016,False
23215,459470,2015,False
23216,461910,2016,False
23217,465760,2016,False
23218,334792,2016,False
23219,452940,2016,False
23220,448650,2016,False
23221,446070,2016,False
23222,429461,2016,False
23225,394760,2016,False
23226,465834,2016,False
23227,449310,2016,False
23228,449140,2016,False
23229,415140,2016,False
23230,408900,2016,True
23231,467310,2016,False
23232,281990,2016,False
23233,468580,2016,False
23234,456880,2016,False
23235,469880,2016,False
23236,413700,2016,False
23237,466110,2016,True
23238,416422,2016,False
23239,371380,2016,True
23240,361843,2016,False
23242,403051,2016,False
23243,403050,2016,False
23244,428110,2015,False
23246,434240,2016,False
23247,311940,2016,False
23248,452520,2016,False
23249,394950,2016,False
23250,468010,2016,False
23251,469910,2016,False
23252,468727,2016,False
23253,465510,2016,False
23254,314450,2016,False
23255,456910,2016,False
23256,454870,2016,False
23257,394380,2016,False
23258,401590,2016,False
23259,383580,2016,False
23260,466910,2016,False
23261,451700,2016,False
23262,435750,2016,False
23263,456210,2016,False
23265,448730,2016,False
23266,459520,2016,False
23267,458810,2016,False
23268,379584,2016,False
23269,450590,2016,False
23270,463100,2016,False
23271,450600,2016,False
23272,379558,2016,False
23273,465833,2016,False
23274,461240,2016,False
23275,401510,2016,False
23276,388476,2016,False
23277,459890,2016,False
23278,469670,2016,False
23279,467370,2016,False
23280,454690,2016,False
23281,399600,2016,False
23282,431590,2016,False
23283,438870,2016,False
23284,463760,2016,False
23285,438220,2016,False
23286,267787,2016,False
23288,452120,2016,False
23289,468360,2016,False
23290,467970,2016,False
23291,444350,2016,False
23292,423720,2016,False
23293,391420,2016,False
23294,460880,2016,False
23295,456510,2016,False
23296,462050,2016,False
23298,463120,2016,False
23299,463130,2016,False
23300,397160,2016,True
23301,408740,2016,False
23302,441950,2016,False
23303,441910,2016,False
23304,448300,2016,True
23305,448110,2016,False
23306,457390,2016,False
23307,429670,2016,False
23308,437180,2016,False
23310,461120,2016,False
23311,428300,2016,False
23312,464980,2016,False
23313,454550,2016,False
23315,454530,2015,False
23316,456160,2016,False
23317,384960,2016,True
23318,461850,2016,False
23319,463920,2016,True
23320,385080,2016,False
23322,358760,2016,False
23323,426110,2016,False
23324,431300,2016,False
23326,451330,2016,False
23328,464760,2016,False
23329,292330,2016,True
23330,271920,2016,False
23331,461970,2016,False
23332,377530,2016,False
23334,462570,2016,False
23335,428750,2016,False
23336,453250,2016,False
23337,417750,2016,False
23338,351100,2016,True
23339,466000,2016,False
23340,465970,2016,False
23341,463830,2016,False
23342,427002,2016,False
23343,427004,2016,False
23344,427003,2016,False
23345,464700,2016,False
23346,427005,2016,False
23347,427007,2016,False
23348,427008,2016,False
23349,427006,2016,False
23350,459910,2016,True
23351,421560,1999,False
23352,419310,1996,False
23353,417720,2013,False
23354,416940,2012,False
23355,421220,2009,False
23356,448720,2016,False
23357,421210,2015,False
23358,421300,2011,False
23359,421360,2003,False
23360,421330,2011,False
23361,421250,2003,False
23362,421390,1999,False
23363,421410,2003,False
23364,421400,2001,False
23365,417550,2014,False
23366,421430,2001,False
23367,421420,2013,False
23368,419190,2014,False
23369,421510,2004,False
23370,421500,2001,False
23371,419180,2014,False
23372,417650,2011,False
23373,421520,2005,False
23374,419200,2015,False
23375,419350,2011,False
23376,421570,2013,False
23377,421530,1997,False
23378,421310,2013,False
23379,419300,1994,False
23380,417820,2013,False
23381,421580,2013,False
23382,421540,2004,False
23383,421350,2002,False
23384,421550,1997,False
23385,421280,2009,False
23386,421290,2010,False
23387,421230,1993,False
23388,421380,2000,False
23389,421590,2008,False
23390,426370,2015,False
23391,417600,2013,False
23392,417800,2013,False
23393,426430,2016,False
23394,426380,1998,False
23395,417810,2003,False
23396,426460,2004,False
23397,417700,2012,False
23398,426360,2004,False
23399,426490,1998,False
23400,446990,2016,False
23401,417570,1984,False
23402,450340,2016,False
23403,417660,2008,False
23404,417680,2009,False
23405,450350,2016,False
23406,417690,2009,False
23407,441130,2003,False
23408,453710,2016,False
23409,419360,1992,False
23410,417790,2013,False
23411,419320,1996,False
23412,421340,2002,False
23413,421440,1999,False
23414,441110,2010,False
23415,419330,2005,False
23416,419340,2000,False
23417,385350,2016,False
23418,461650,2015,False
23419,443680,2016,False
23420,460420,2016,False
23421,438730,2016,False
23422,463450,2016,False
23423,447200,2016,False
23426,452700,2016,False
23427,353630,2016,False
23428,456690,2015,False
23429,331210,2016,True
23430,464210,2016,False
23431,458000,2016,False
23432,444640,2016,False
23433,440280,2016,True
23434,436870,2016,False
23435,351720,2016,False
23436,462351,2016,False
23437,422650,2016,False
23438,462110,2016,False
23439,458230,2016,False
23440,443630,2016,False
23441,460910,2016,False
23442,299380,2016,False
23443,461740,2016,False
23444,458480,2016,False
23445,462030,2016,False
23446,322330,2016,False
23447,444520,2016,False
23448,363680,2016,False
23449,463030,2016,False
23450,454040,2016,False
23451,456231,2016,False
23452,464560,2016,False
23453,456230,2016,False
23454,456110,2016,False
23455,299480,2016,False
23456,444650,2016,True
23457,453100,2016,False
23458,451600,2016,True
23459,454610,2016,False
23460,306040,2016,False
23461,457680,2016,False
23462,434130,2016,False
23463,458740,2016,False
23464,464580,2016,False
23466,458160,2016,False
23467,464460,2016,False
23468,439730,2015,True
23469,434090,2016,False
23470,377360,2016,False
23471,448160,2016,False
23472,437100,2016,False
23473,337950,2016,True
23474,353540,2016,False
23475,458560,2016,False
23476,434290,2016,False
23477,459110,2016,False
23478,301650,2016,False
23479,461250,2016,False
23480,463600,2016,False
23481,444720,2016,False
23483,461710,2016,False
23484,413420,2016,False
23486,433743,2016,False
23487,433742,2016,False
23490,454460,2016,False
23491,388479,2016,False
23492,388474,2016,False
23493,410380,2016,False
23494,412450,2016,True
23495,431630,2016,False
23496,454150,2016,True
23497,448370,2016,False
23499,281640,2016,False
23500,455572,2016,False
23501,436081,2016,False
23502,436082,2016,False
23503,436080,2016,False
23504,436604,2016,False
23505,436605,2016,False
23506,405970,2016,False
23507,436606,2016,False
23508,463090,2016,False
23509,450030,2016,False
23510,448820,2016,False
23511,429430,2016,True
23512,454970,2016,False
23513,446910,2016,False
23514,462920,2016,False
23515,347720,2016,False
23516,377840,2016,False
23517,449090,2016,False
23518,376936,2016,False
23519,395470,2016,False
23520,421740,2016,False
23521,461060,2016,False
23522,450811,2016,False
23523,453750,2016,False
23524,417880,2016,False
23525,454170,2016,False
23526,436420,2016,False
23527,368080,2016,False
23528,450810,2016,False
23529,437090,2016,False
23530,436602,2016,False
23531,342550,2016,False
23532,436603,2016,False
23534,453650,2016,False
23535,453850,2016,False
23536,461840,2016,False
23538,447190,2016,False
23539,453020,2016,False
23540,416421,2016,False
23541,404180,2016,False
23542,422110,2016,False
23543,339398,2016,False
23544,452900,2016,False
23545,459680,2016,False
23546,434020,2016,False
23547,451690,2016,False
23548,372590,2016,False
23549,447510,2016,False
23550,374320,2016,False
23551,460710,2016,False
23552,436990,2016,False
23553,447240,2016,False
23555,345010,2016,False
23557,435880,2016,False
23559,432540,2016,False
23560,439190,2016,False
23561,455570,2016,False
23562,459500,2016,False
23563,450500,2016,False
23564,457010,2016,True
23565,437890,2016,True
23566,449760,2016,False
23567,446870,2016,False
23568,342590,2016,False
23569,459330,2016,False
23570,459310,2016,False
23571,404640,2016,False
23572,459750,2016,False
23573,448090,2016,False
23574,429460,2016,False
23575,364830,2016,False
23576,447340,2016,False
23577,394690,2016,True
23578,378260,2016,False
23579,456130,2016,False
23580,443620,2016,False
23581,457560,2016,False
23582,453030,2016,True
23583,438860,2016,False
23584,400800,2016,False
23585,445200,2016,False
23586,438850,2016,False
23587,427550,2016,False
23588,431250,2016,False
23589,437530,2016,False
23590,451050,2016,False
23591,459120,2016,False
23592,262100,2016,False
23593,448910,2016,False
23594,358040,2016,False
23595,460150,2016,False
23596,460260,2016,False
23598,454780,2016,False
23599,314970,2016,False
23600,341460,2016,False
23601,450020,2016,True
23602,443430,2016,False
23603,447170,2016,False
23604,435360,2016,False
23605,398820,2016,False
23606,455940,2016,False
23607,448500,2016,False
23608,454900,2016,False
23609,241760,2016,False
23610,457820,2016,False
23611,451890,2016,False
23612,459290,2016,False
23613,459280,2016,False
23616,433741,2016,False
23617,379578,2016,False
23618,457840,2016,False
23619,457842,2016,False
23621,457841,2016,False
23624,454890,2016,False
23625,373470,2016,True
23626,445040,2016,False
23627,436594,2016,False
23628,436595,2016,False
23629,436596,2016,False
23630,311690,2016,False
23631,412530,2016,False
23633,457480,2016,False
23635,436597,2016,False
23637,325430,2016,True
23659,457100,2016,False
23661,459660,2016,False
23662,458700,2016,False
23663,398473,2016,False
23664,388320,2016,False
23665,439310,2016,False
23666,435800,2016,False
23667,455670,2016,False
23668,426000,2016,False
23670,426010,2016,False
23671,454720,2016,False
23674,460010,2016,False
23676,458910,2016,False
23677,457180,2016,False
23678,455250,2016,False
23680,449820,2015,False
23681,459100,2016,False
23682,383070,2016,False
23683,412600,2016,False
23684,420930,2016,True
23685,434943,2016,False
23686,429330,2016,False
23687,434340,2016,False
23688,451480,2006,False
23689,451490,2007,False
23690,451510,2010,False
23691,448640,2016,True
23692,451500,2008,False
23694,458420,2016,False
23695,356390,2016,False
23696,450070,2016,False
23697,409560,2016,False
23698,438260,2016,False
23699,444440,2016,False
23700,452930,2016,False
23701,431621,2016,False
23702,409280,2016,False
23703,457520,2016,False
23704,449080,2016,False
23705,348030,2016,False
23706,432250,2016,True
23707,385970,2016,False
23708,451210,2016,False
23709,443380,2016,False
23710,451880,2016,False
23711,449000,2016,True
23712,454320,2016,False
23714,363420,2016,False
23715,446120,2016,True
23716,443700,2016,True
23717,398850,2016,False
23718,453880,2015,False
23719,405580,2016,False
23720,366780,2016,False
23723,440921,2016,False
23724,434480,2014,False
23725,366760,2016,False
23727,440800,2016,False
23728,456980,2016,False
23729,265000,2016,False
23730,445110,2016,False
23731,429390,2016,False
23732,429820,2016,False
23733,454960,2016,False
23734,429870,2016,False
23735,429871,2016,False
23736,429872,2016,False
23737,439660,2016,False
23738,351630,2016,True
23739,445261,2016,False
23740,448660,2016,False
23741,427660,2016,False
23742,455561,2016,False
23743,455560,2016,False
23744,455740,2016,False
23745,402530,2016,False
23746,407690,2016,False
23747,455562,2016,False
23749,409660,2016,False
23750,450850,2016,True
23751,453950,2016,False
23752,456540,1993,False
23753,455910,1998,False
23754,455640,2016,False
23755,432260,2016,False
23756,444270,2016,False
23757,418810,2016,False
23758,409760,2016,False
23759,373480,2016,False
23760,400240,2015,False
23762,440860,2016,False
23764,456560,2016,False
23765,455080,2016,False
23767,457530,2016,False
23768,377570,2016,False
23770,447540,2016,False
23771,457090,2016,False
23772,453680,2016,False
23773,273800,2016,False
23774,447990,2016,False
23775,417840,2016,False
23776,455222,2016,False
23777,456800,2016,False
23778,456802,2016,False
23779,455224,2016,False
23780,455521,2016,False
23781,455223,2016,False
23782,455520,2016,False
23783,455221,2016,False
23784,455220,2016,False
23785,439440,2016,False
23786,455110,2016,False
23787,454570,2016,False
23788,455330,2016,False
23790,432380,2016,False
23791,457470,2016,False
23792,393770,2016,False
23793,448080,2016,False
23794,370770,2016,True
23795,432280,2016,False
23796,441670,2016,False
23797,445230,2016,False
23798,369070,2016,False
23799,457120,2016,False
23800,389170,2016,False
23801,453200,2016,False
23802,456660,2016,False
23803,449060,2016,False
23804,317280,2016,False
23805,431180,2015,False
23806,456891,2016,False
23807,453980,2016,False
23808,447740,2016,False
23809,440920,2016,False
23810,440915,2016,False
23811,375450,2016,False
23812,440912,2016,False
23813,431230,2016,False
23814,448270,2016,False
23815,337720,2016,False
23816,401640,2016,False
23817,351940,2016,False
23818,447780,2016,False
23819,433000,2016,False
23820,447800,2016,False
23821,424370,2016,True
23822,446882,2016,False
23823,453360,2016,False
23824,366180,2015,False
23825,428312,2016,False
23826,428311,2016,False
23827,428310,2016,False
23828,433670,2016,False
23829,440090,2016,False
23830,448470,2016,False
23831,398890,2016,True
23832,449400,2016,False
23833,448760,2016,False
23834,455490,2016,False
23835,404090,2016,False
23836,435870,2016,False
23837,388210,2016,False
23838,454430,2014,False
23839,418250,2016,False
23840,402430,2016,False
23841,446780,2016,False
23842,450790,2016,False
23843,450120,1995,False
23844,450140,1998,False
23845,427510,2016,False
23846,436585,2016,False
23847,411750,2016,False
23848,436586,2016,False
23849,397090,2016,False
23850,447850,2016,False
23851,436480,2016,True
23852,432180,2015,False
23853,451130,2016,False
23854,440020,2016,False
23855,453350,2016,False
23856,427970,2016,True
23857,454670,2016,False
23858,455530,2016,False
23859,453740,2016,False
23860,432660,2016,False
23861,444760,2016,False
23862,455900,2016,False
23863,431450,2016,True
23864,369280,2012,False
23865,417851,2016,False
23866,387340,2016,False
23867,417850,2016,False
23868,453390,2016,False
23869,317530,2016,False
23870,440100,2016,False
23871,411510,2016,False
23872,408690,2016,False
23873,449990,2016,False
23874,418190,2016,False
23875,417310,2016,False
23876,451670,2016,False
23877,439710,2016,False
23878,437750,2016,False
23879,448530,2016,False
23880,455470,2016,False
23881,424830,2016,False
23882,406690,2016,True
23883,428410,2016,False
23884,341270,2016,True
23885,453510,2016,False
23886,438820,2016,False
23887,414090,2016,False
23888,454010,2016,False
23889,370490,2016,False
23890,379572,2016,False
23891,379585,2016,False
23892,441280,2016,False
23893,326049,2016,False
23894,420850,2016,False
23895,433080,2016,False
23896,443020,2016,False
23897,451160,2016,False
23898,453260,2016,False
23899,437930,2016,False
23900,445210,2016,False
23902,453890,2016,False
23903,428561,2016,False
23904,428560,2016,False
23905,431191,2016,False
23906,428562,2016,False
23907,435600,2016,False
23908,434944,2016,False
23909,449120,2016,False
23910,434942,2016,False
23911,453370,2016,False
23912,448540,2016,False
23913,436390,2016,False
23914,454130,2016,False
23915,453340,2016,False
23916,454450,2016,False
23917,381161,2016,False
23918,381162,2016,False
23919,436050,2016,False
23920,437231,2016,False
23921,437230,2016,False
23922,436040,2016,False
23923,420900,2016,True
23924,436030,2016,False
23925,449340,2015,False
23926,454340,2016,False
23927,396260,2016,False
23928,260990,2016,False
23929,451200,2016,False
23930,436579,2016,False
23931,438350,2016,False
23932,450290,2016,False
23933,333100,2016,True
23934,416070,2016,False
23935,366010,2016,False
23936,429800,2016,False
23937,435030,2016,False
23938,450100,2016,False
23939,370280,2016,False
23940,449604,2016,False
23941,449605,2016,False
23942,263980,2016,False
23943,444970,2016,False
23944,451830,2016,False
23945,450960,2016,False
23946,449540,2016,False
23947,403260,2018,False
23948,449570,2016,False
23949,449520,2016,False
23951,451350,2012,False
23952,368570,2016,False
23953,437140,2016,False
23954,443370,2015,False
23955,420822,2016,False
23956,437420,2016,False
23957,417900,2016,False
23958,440980,2016,False
23959,452220,2016,False
23960,451730,2016,False
23961,444740,2016,False
23962,450830,2016,False
23963,447080,2016,False
23964,320040,2016,False
23965,385730,2016,False
23966,345741,2016,False
23967,448480,2016,False
23968,434350,2016,False
23969,314180,2016,False
23970,441260,2016,False
23971,450480,2016,False
23972,453460,2016,False
23973,453160,2016,False
23975,369990,2016,False
23976,405440,2016,False
23977,325961,2016,False
23978,452470,2016,False
23979,447410,2016,False
23980,442890,2016,False
23981,436575,2016,False
23982,436574,2016,False
23983,436573,2016,False
23984,436578,2016,False
23985,445690,2016,False
23986,436910,2016,False
23987,443690,2016,False
23988,447870,2016,False
23989,425630,2016,False
23990,296810,2016,True
23991,386940,2016,False
23992,417462,2016,False
23993,253190,2016,False
23994,449550,2016,False
23995,447440,2016,False
23996,360510,2016,False
23997,440140,2016,False
23998,443770,2014,False
23999,442210,2016,True
24000,324090,2017,False
24001,440790,2016,False
24002,439950,2016,True
24003,448630,2016,False
24004,440750,2016,False
24005,446080,2016,False
24006,425870,2016,True
24007,448070,2016,False
24008,448560,2016,False
24009,450470,2016,False
24010,447310,2016,False
24011,446640,2016,False
24012,448230,2016,True
24013,312980,2016,False
24014,451241,2016,False
24015,448150,2016,True
24016,421140,2016,False
24017,437070,2016,False
24018,415000,2016,False
24019,372430,2016,False
24020,400650,2016,False
24021,398240,2016,False
24022,436360,2016,False
24023,448830,2016,False
24024,382420,2016,False
24025,450730,2016,False
24026,449770,2015,False
24027,449020,2016,False
24028,428440,2016,False
24029,449940,2016,False
24030,358490,2016,False
24031,445840,2016,False
24032,444710,2016,False
24033,351730,2016,False
24034,373770,2016,False
24035,410370,2013,False
24036,412080,2016,False
24037,390680,2016,False
24038,405720,2016,False
24039,351700,2016,False
24040,411460,2016,False
24041,448100,2016,False
24042,413150,2016,False
24043,371660,2016,False
24044,424260,2016,False
24045,376931,2016,False
24046,304850,2016,False
24047,325993,2016,False
24048,432240,2016,False
24049,334793,2016,False
24050,336130,2016,False
24051,433840,2016,False
24052,354860,2015,False
24053,356500,2001,False
24054,421050,2016,False
24055,441550,1998,False
24056,407475,2016,False
24057,416240,2016,True
24058,421610,2016,False
24059,436572,2016,False
24060,379575,2016,False
24061,450092,2016,False
24062,450090,2016,False
24063,379545,2016,False
24064,450091,2016,False
24065,450093,2016,False
24066,446510,2016,False
24067,450094,2016,False
24068,450095,2016,False
24069,450096,2016,False
24070,450097,2016,False
24071,450098,2016,False
24072,396320,2016,False
24073,450099,2016,False
24074,371880,2016,False
24075,412630,2016,False
24076,447860,2016,False
24077,427677,2016,False
24078,427678,2016,False
24079,427679,2016,False
24080,423610,2016,False
24081,446350,2016,False
24082,324310,2016,False
24083,439450,2016,False
24084,450130,2016,False
24085,299460,2014,False
24086,412490,2016,False
24087,424640,2016,False
24088,410290,2016,False
24089,355310,2016,False
24090,449370,2016,False
24091,434980,2016,False
24092,387983,2016,False
24093,399831,2016,False
24094,425544,2016,False
24096,442220,2016,True
24097,449050,2016,False
24098,443390,2016,False
24099,389720,2015,False
24100,443460,2016,False
24101,443760,2014,False
24102,442830,2016,False
24103,437900,2016,False
24104,441300,2016,False
24105,444540,2016,False
24106,408860,2016,False
24107,434230,2016,False
24108,445750,2016,False
24109,279900,2016,False
24110,411600,2016,True
24111,447250,2016,False
24112,386650,2016,True
24113,435820,2016,False
24114,439860,2016,False
24115,428730,2016,False
24116,219990,2016,False
24117,410980,1996,False
24118,404510,2016,False
24119,432590,2016,False
24120,410970,1996,False
24121,348460,2016,False
24122,427520,2016,True
24123,442140,2016,False
24124,436090,2016,False
24125,442510,2016,False
24126,429570,2016,False
24127,224500,2016,False
24128,438000,2016,True
24129,446900,2016,False
24130,405540,2016,False
24131,368740,2016,False
24132,437620,2016,False
24133,404790,2016,False
24134,441640,2016,False
24135,364720,2016,False
24136,422970,2016,False
24137,444260,2016,False
24138,441782,2016,False
24139,398930,2016,False
24140,436150,2016,False
24141,440870,2016,False
24142,326046,2016,False
24143,326045,2016,False
24144,409580,2016,True
24145,444420,2016,False
24146,445321,2016,False
24147,445330,2016,False
24148,445320,2016,False
24149,429160,2016,False
24150,378810,2016,False
24151,445890,2016,False
24152,445930,2016,False
24153,445931,2016,False
24154,430050,2016,False
24155,439910,2016,False
24156,444480,2016,False
24157,393910,2016,False
24158,434941,2016,False
24159,355920,2016,False
24160,428880,2016,False
24161,425370,2016,False
24162,435050,2016,True
24163,439720,2016,False
24164,432470,2016,False
24165,427480,2016,False
24166,441770,2016,False
24167,420610,2016,False
24168,434790,2016,False
24169,389421,2016,False
24170,415610,2016,False
24171,411310,2004,False
24172,440370,2016,False
24173,411320,2005,False
24174,443670,2016,False
24175,443740,2016,False
24176,379579,2016,False
24177,373740,2016,False
24178,408650,2016,False
24179,390452,2016,False
24180,390451,2016,False
24181,390454,2016,False
24182,390453,2016,False
24183,443830,2016,False
24184,425160,2016,False
24185,402620,2016,False
24186,390455,2016,False
24187,430370,2016,False
24188,430170,2016,False
24189,443710,2016,False
24190,264120,2016,False
24191,411080,2016,False
24192,390448,2016,False
24193,390449,2016,False
24194,401890,2016,False
24195,270880,2016,False
24197,417464,2016,False
24198,397810,2017,False
24199,406120,2016,False
24200,439250,2016,False
24201,434420,2016,False
24202,439580,2006,False
24203,439610,2009,False
24204,439590,2007,False
24205,439600,2008,False
24206,439570,2005,False
24207,439560,2004,False
24208,439620,2010,False
24209,439640,2012,False
24210,349040,2016,False
24211,439650,2014,False
24212,439630,2011,False
24213,426321,2016,False
24214,240480,2016,False
24215,390450,2016,False
24216,383870,2016,False
24217,435910,2016,False
24218,441781,2016,False
24219,441780,2016,False
24220,443440,2016,False
24221,378930,2016,False
24222,440130,2016,False
24223,384730,2016,False
24224,431510,2016,False
24225,443750,2016,False
24226,441040,2016,False
24227,392080,2016,True
24228,283060,2016,False
24229,268500,2016,False
24230,438660,2011,False
24232,441730,2016,False
24233,434410,2016,False
24234,423180,2016,False
24235,395950,2016,False
24236,437740,2016,False
24237,374900,2016,False
24238,434041,2016,False
24239,434040,2016,False
24240,404620,2016,False
24241,357340,2016,False
24242,326033,2016,False
24243,326037,2016,False
24244,326036,2016,False
24245,394320,2016,False
24246,437110,2016,False
24247,326034,2016,False
24248,401660,2016,False
24249,394321,2016,False
24250,404700,2016,False
24251,408680,2016,False
24252,438830,2016,False
24253,402350,2016,False
24255,434220,2016,False
24256,432410,2016,True
24257,419580,2015,False
24258,435120,2016,False
24259,439770,2015,False
24260,431240,2016,True
24261,440360,2016,False
24262,438980,2016,False
24263,437580,2016,False
24264,427040,2016,False
24265,378490,2016,False
24266,432600,2016,False
24267,439680,2016,False
24268,416110,2016,False
24269,428320,2016,False
24270,427810,2016,False
24271,416850,2016,False
24272,390440,2016,False
24273,390441,2016,False
24274,390442,2016,False
24275,434930,2016,False
24276,390443,2016,False
24277,390444,2016,False
24278,390445,2016,False
24279,418620,2016,True
24280,434210,2016,False
24281,441450,2016,False
24282,434400,2016,False
24283,414620,2016,False
24284,379551,2016,False
24285,441270,2016,False
24286,433780,2016,False
24287,440410,2016,False
24289,413801,2016,False
24290,413815,2016,False
24291,413812,2016,False
24292,413816,2016,False
24293,353190,2016,False
24294,413813,2016,False
24295,425230,2016,True
24296,439470,2016,False
24297,394990,2016,False
24298,439750,2016,False
24299,416720,2016,False
24300,406130,2016,False
24301,419450,2015,False
24302,432870,2016,False
24303,381640,2016,False
24304,345700,2016,False
24305,424280,2016,False
24306,390490,2016,False
24307,427980,2016,False
24308,436140,2008,False
24309,415840,2016,False
24310,426690,2016,False
24311,438180,2016,False
24312,438080,2016,False
24313,389120,2016,False
24314,438010,2016,False
24315,429110,2016,False
24316,366160,2016,False
24317,439510,2016,False
24318,438020,2016,False
24319,420540,2016,False
24320,437640,2016,False
24321,372540,2016,False
24322,420570,2016,False
24323,412580,2016,False
24324,438160,2016,True
24325,429220,2016,False
24326,406870,2016,False
24327,421040,2016,False
24328,400910,2016,False
24329,433290,2004,False
24330,430400,2016,False
24331,406071,2016,False
24332,406072,2016,False
24333,283541,2016,False
24334,406073,2016,False
24335,431620,2016,False
24336,406076,2016,False
24337,406078,2016,False
24338,406077,2016,False
24339,425600,2016,False
24340,416330,2016,False
24341,432330,2016,False
24342,418610,2016,False
24343,432440,2016,False
24344,436710,2016,False
24345,413870,2016,False
24346,433240,2016,False
24347,428140,2016,False
24348,355060,2016,False
24349,391730,2016,False
24350,432800,2016,False
24351,346220,2016,False
24352,397820,2016,False
24353,396010,2016,False
24354,423900,2016,False
24355,323850,2016,False
24356,311310,2016,True
24357,431560,2016,False
24358,352240,2016,False
24359,383800,2016,False
24360,412540,2016,False
24361,340490,2016,False
24362,412550,2016,False
24363,437590,2016,False
24364,236010,2016,False
24365,433580,1996,False
24366,437170,2016,False
24367,409730,2016,False
24368,326038,2016,False
24369,326039,2016,False
24370,326040,2016,False
24371,433950,2016,False
24372,432640,2016,False
24373,411911,2016,False
24374,434620,2016,False
24375,410820,2016,False
24376,433280,2004,False
24377,432610,2016,False
24378,429120,2016,False
24379,425340,2016,False
24380,285070,2016,False
24381,434370,2016,False
24382,363270,2016,False
24383,431770,2016,True
24384,434920,2016,False
24385,437660,2016,False
24386,424880,2016,False
24387,411340,2015,False
24388,414850,2016,False
24389,387130,2016,True
24390,425141,2016,False
24391,419250,2016,False
24392,368860,2016,True
24393,398170,2016,False
24394,384100,2016,False
24395,415080,2016,True
24396,432770,2016,False
24397,317060,2016,False
24398,324650,2016,False
24399,415350,2016,False
24400,412400,2015,False
24401,401360,2016,False
24402,434060,2016,False
24403,350740,2016,False
24404,432670,2016,False
24405,390430,2016,False
24406,434270,2016,False
24407,390432,2016,False
24408,390433,2016,False
24409,390434,2016,False
24410,390435,2016,False
24411,353700,2016,False
24412,381716,2016,False
24413,339340,2016,False
24414,262060,2016,False
24415,381710,2016,False
24416,381713,2016,False
24417,381711,2016,False
24418,381712,2016,False
24419,434960,2016,False
24420,390431,2016,False
24421,429810,2016,False
24422,398070,2016,False
24423,409290,2015,False
24424,405860,2016,False
24425,429260,2016,False
24426,414370,2016,False
24427,428350,2016,False
24428,433020,2016,False
24429,424760,2016,False
