,id,ano,sentiment
24264,427040,2016,6 user reviews
24265,378490,2016,Mixed
24268,416110,2016,Very Positive
24270,427810,2016,Mostly Positive
24271,416850,2016,Mostly Positive
24275,434930,2016,Mixed
24277,390444,2016,2 user reviews
24278,390445,2016,3 user reviews
24279,418620,2016,Very Positive
24280,434210,2016,Very Positive
24281,441450,2016,Mixed
24282,434400,2016,1 user reviews
24284,379551,2016,Mixed
24285,441270,2016,Positive
24286,433780,2016,2 user reviews
24287,440410,2016,5 user reviews
24293,353190,2016,Mixed
24295,425230,2016,5 user reviews
24297,394990,2016,2 user reviews
24298,439750,2016,Positive
24299,416720,2016,Mostly Positive
24300,406130,2016,Very Positive
24301,419450,2015,1 user reviews
24302,432870,2016,Mostly Positive
24303,381640,2016,Mixed
24304,345700,2016,Mixed
24305,424280,2016,Overwhelmingly Positive
24306,390490,2016,3 user reviews
24307,427980,2016,Very Positive
24308,436140,2008,Positive
24309,415840,2016,Mostly Positive
24310,426690,2016,Very Positive
24311,438180,2016,Mostly Positive
24312,438080,2016,Very Positive
24313,389120,2016,Mixed
24314,438010,2016,Mixed
24315,429110,2016,1 user reviews
24316,366160,2016,Mixed
24317,439510,2016,8 user reviews
24318,438020,2016,Mostly Negative
24319,420540,2016,7 user reviews
24320,437640,2016,2 user reviews
24321,372540,2016,Mixed
24322,420570,2016,Positive
24323,412580,2016,Positive
24324,438160,2016,4 user reviews
24325,429220,2016,Mostly Positive
24326,406870,2016,Very Positive
24327,421040,2016,Very Positive
24328,400910,2016,Overwhelmingly Positive
24329,433290,2004,Positive
24331,406071,2016,5 user reviews
24332,406072,2016,2 user reviews
24333,283541,2016,1 user reviews
24334,406073,2016,5 user reviews
24335,431620,2016,Very Positive
24336,406076,2016,1 user reviews
24337,406078,2016,1 user reviews
24338,406077,2016,2 user reviews
24339,425600,2016,Positive
24340,416330,2016,6 user reviews
24341,432330,2016,Mixed
24342,418610,2016,Mixed
24343,432440,2016,4 user reviews
24345,413870,2016,Positive
24346,433240,2016,Mostly Positive
24347,428140,2016,9 user reviews
24348,355060,2016,Mixed
24349,391730,2016,Very Positive
24351,346220,2016,Mixed
24352,397820,2016,Mixed
24353,396010,2016,1 user reviews
24354,423900,2016,Mixed
24355,323850,2016,Very Positive
24356,311310,2016,Mixed
24357,431560,2016,Mixed
24358,352240,2016,Mixed
24359,383800,2016,Mostly Positive
24360,412540,2016,Mixed
24361,340490,2016,Very Positive
24363,437590,2016,4 user reviews
24364,236010,2016,1 user reviews
24365,433580,1996,8 user reviews
24366,437170,2016,7 user reviews
24367,409730,2016,Mostly Positive
24370,326040,2016,1 user reviews
24371,433950,2016,Overwhelmingly Positive
24372,432640,2016,Mixed
24373,411911,2016,Positive
24374,434620,2016,Mostly Positive
24375,410820,2016,Very Positive
24376,433280,2004,Mostly Positive
24377,432610,2016,3 user reviews
24378,429120,2016,8 user reviews
24379,425340,2016,Very Positive
24380,285070,2016,Mostly Positive
24381,434370,2016,Very Positive
24382,363270,2016,5 user reviews
24383,431770,2016,Very Positive
24384,434920,2016,Mostly Positive
24385,437660,2016,6 user reviews
24386,424880,2016,6 user reviews
24387,411340,2015,1 user reviews
24388,414850,2016,5 user reviews
24389,387130,2016,5 user reviews
24390,425141,2016,2 user reviews
24391,419250,2016,5 user reviews
24392,368860,2016,Mostly Negative
24393,398170,2016,Very Positive
24394,384100,2016,Mixed
24395,415080,2016,Mostly Negative
24396,432770,2016,7 user reviews
24397,317060,2016,Mixed
24398,324650,2016,Mostly Positive
24399,415350,2016,Very Positive
24400,412400,2015,Overwhelmingly Negative
24401,401360,2016,Mostly Positive
24402,434060,2016,Mostly Negative
24403,350740,2016,Very Positive
24404,432670,2016,Very Positive
24405,390430,2016,2 user reviews
24406,434270,2016,4 user reviews
24407,390432,2016,3 user reviews
24408,390433,2016,1 user reviews
24409,390434,2016,1 user reviews
24410,390435,2016,3 user reviews
24411,353700,2016,Very Positive
24412,381716,2016,Mostly Positive
24413,339340,2016,Very Positive
24414,262060,2016,Very Positive
24415,381710,2016,Mixed
24416,381713,2016,8 user reviews
24417,381711,2016,Mostly Positive
24418,381712,2016,Positive
24421,429810,2016,4 user reviews
24422,398070,2016,Mostly Positive
24423,409290,2015,Mostly Positive
24424,405860,2016,4 user reviews
24425,429260,2016,7 user reviews
24426,414370,2016,Positive
24427,428350,2016,Mostly Positive
24428,433020,2016,1 user reviews
24429,424760,2016,Mixed
24430,354740,2016,Very Positive
24431,432170,2016,Mixed
24433,432190,2016,Very Positive
24438,430180,2016,2 user reviews
24439,404216,2016,2 user reviews
24440,404215,2016,1 user reviews
24441,404981,2016,2 user reviews
24442,374080,1987,8 user reviews
24443,286790,1988,3 user reviews
24444,429530,1998,Mostly Positive
24445,429520,1994,4 user reviews
24446,428100,2016,Positive
24447,429300,2016,Very Positive
24448,433520,2016,Positive
24449,415670,2016,Positive
24450,432500,2016,Mixed
24451,431910,2016,Very Positive
24452,429600,2016,Mixed
24453,404890,2016,8 user reviews
24454,263940,1990,Mixed
24455,414830,2016,3 user reviews
24456,420380,2016,Mostly Positive
24457,432530,2016,3 user reviews
24458,386480,2015,Mostly Positive
24459,368980,2015,Mixed
24460,316390,2015,Mixed
24461,378450,2016,2 user reviews
24462,427750,2015,2 user reviews
24463,414150,2015,Very Positive
24464,378390,2015,3 user reviews
24465,424320,2015,Positive
24466,431420,2015,Positive
24467,429950,2015,6 user reviews
24468,431980,2016,Mixed
24469,407900,2014,Overwhelmingly Positive
24470,420070,2015,Mixed
24472,432220,2017,Positive
24473,405640,2016,Overwhelmingly Positive
24474,428010,2016,Positive
24475,428900,2016,Very Positive
24476,428130,2016,2 user reviews
24477,431740,2016,9 user reviews
24478,429580,2016,Mixed
24479,431330,2016,9 user reviews
24480,409170,2016,Mixed
24481,418120,2016,Very Positive
24482,352790,2016,Mixed
24484,411720,2015,2 user reviews
24485,431540,2015,Very Positive
24486,428060,2016,Positive
24487,402050,2016,6 user reviews
24488,431470,2016,1 user reviews
24489,421166,2016,5 user reviews
24491,421164,2016,3 user reviews
24492,421163,2016,5 user reviews
24493,429904,2016,1 user reviews
24499,429711,2016,4 user reviews
24500,355510,2016,2 user reviews
24502,429900,2016,1 user reviews
24506,390423,2016,2 user reviews
24508,411400,2016,5 user reviews
24509,390730,2016,Very Positive
24510,411401,2016,5 user reviews
24511,409230,2016,5 user reviews
24512,430060,2015,4 user reviews
24514,412230,2015,Positive
24515,298240,2015,Mixed
24516,381990,2010,Mostly Positive
24517,430181,2015,1 user reviews
24518,430200,2013,2 user reviews
24519,421180,2015,3 user reviews
24520,400250,2015,Mixed
24521,271760,2005,Mostly Positive
24522,418320,2015,5 user reviews
24523,416380,2015,Mostly Positive
24524,325981,2015,Mixed
24525,414050,2015,Mostly Negative
24526,334791,2015,Positive
24527,398940,2015,Positive
24528,371460,2015,Mixed
24529,356070,2015,Mixed
24530,418300,2015,Very Positive
24531,416670,2015,Mixed
24532,397340,2015,Very Positive
24533,396470,2015,1 user reviews
24534,317590,2015,Mostly Positive
24535,400200,2015,Mixed
24536,405820,1997,Overwhelmingly Positive
24537,418050,2015,8 user reviews
24539,415990,2015,Positive
24540,428260,2015,6 user reviews
24541,428280,2015,8 user reviews
24542,428270,2015,Mixed
24543,428250,2015,5 user reviews
24544,325964,2015,Positive
24545,429040,2015,Mixed
24546,298030,1997,Overwhelmingly Positive
24547,407080,2015,Positive
24548,325994,2015,Positive
24549,406960,2015,Positive
24550,406950,2015,Positive
24551,429470,2015,Very Positive
24552,429730,2015,Mixed
24553,426930,2015,Mostly Positive
24554,410490,2015,Mixed
24555,417060,2015,Mixed
24556,339320,2015,Mostly Positive
24558,386740,2015,Mostly Positive
24559,430020,2015,Mixed
24560,382250,2015,Mostly Positive
24561,427650,2015,4 user reviews
24562,384630,2015,Very Positive
24563,430280,2015,3 user reviews
24564,412880,2015,Mixed
24565,428240,2015,2 user reviews
24566,429450,2015,Mixed
24567,402290,2015,Positive
24569,393480,2015,Positive
24571,250520,2015,Very Positive
24572,415830,2015,6 user reviews
24573,425010,2015,3 user reviews
24574,426590,2015,Mostly Negative
24576,428020,2013,6 user reviews
24579,425180,2015,2 user reviews
24581,428520,2015,5 user reviews
24582,408400,2015,Mostly Positive
24583,416760,2015,Mixed
24586,403300,2015,2 user reviews
24587,406920,2015,Positive
24588,425960,2015,Positive
24589,339600,2015,Mixed
24590,414950,2015,Mixed
24591,408550,2015,1 user reviews
24592,397640,2015,5 user reviews
24593,425140,2015,Positive
24594,421890,2015,Mostly Negative
24595,428400,2015,8 user reviews
24596,422300,2015,Positive
24597,428090,2015,9 user reviews
24598,393380,2015,Very Positive
24599,370590,2015,Mixed
24600,418170,2015,4 user reviews
24601,424000,2015,Negative
24602,386510,2015,2 user reviews
24604,398472,2015,1 user reviews
24605,403390,2015,Mixed
24606,412470,2015,Mixed
24607,380570,2015,Mostly Negative
24608,398471,2015,3 user reviews
24609,386400,2015,Mostly Positive
24610,401700,2015,1 user reviews
24611,423440,2012,Positive
24612,406730,2015,Mixed
24617,412270,2015,Positive
24618,398470,2015,2 user reviews
24619,405590,2015,7 user reviews
24620,200150,2015,Mixed
24621,422550,2015,5 user reviews
24622,402460,2015,Mixed
24623,423450,2012,1 user reviews
24624,412242,2015,Positive
24625,412243,2015,Positive
24626,413710,2015,Mixed
24627,412240,2015,Positive
24628,412241,2015,7 user reviews
24629,407510,2015,Mixed
24630,417540,2015,Mixed
24631,425981,2015,6 user reviews
24632,425980,2015,Positive
24633,377190,2015,Positive
24634,379542,2015,Mixed
24635,379565,2015,Mixed
24636,413580,2015,Positive
24637,270110,2015,Mixed
24644,422670,2015,Positive
24645,390520,2015,Very Positive
24646,403880,2015,Mixed
24647,409070,2015,Mostly Positive
24648,375840,2015,Very Positive
24649,421900,2015,Mixed
24650,405360,2015,Mixed
24651,412010,2015,Mixed
24652,325991,2015,6 user reviews
24653,420970,1998,6 user reviews
24654,345350,2015,Very Positive
24655,407600,2015,Mostly Negative
24674,419500,2015,6 user reviews
24676,419090,2015,Positive
24679,416190,2009,Mostly Positive
24682,425930,2015,1 user reviews
24683,425750,2015,1 user reviews
24685,426900,2015,Positive
24686,422140,2015,Mixed
24687,396360,2015,Mixed
24688,397720,2015,Mixed
24690,422130,2015,Mixed
24691,413590,2015,1 user reviews
24692,348240,2014,Very Positive
24693,412990,2015,Very Positive
24694,412410,2015,Mixed
24695,354030,2015,8 user reviews
24696,420650,2015,Very Positive
24697,318680,2015,2 user reviews
24698,379563,2015,Mixed
24699,417890,2015,Very Positive
24700,360940,2015,Mostly Positive
24701,343962,2015,Mostly Positive
24702,390402,2015,1 user reviews
24703,390403,2015,2 user reviews
24704,425680,2015,Very Positive
24706,413030,2010,Mixed
24707,390404,2015,1 user reviews
24708,395200,2015,Mostly Positive
24709,412170,2015,Mostly Positive
24710,425360,2015,Positive
24711,337480,2015,Mostly Positive
24712,402640,2015,3 user reviews
24713,412960,2015,1 user reviews
24714,348210,2015,4 user reviews
24716,421950,2015,2 user reviews
24717,421940,2015,Positive
24718,419210,2015,6 user reviews
24719,392600,2015,4 user reviews
24720,413330,2015,2 user reviews
24721,421920,2015,2 user reviews
24722,421771,2015,2 user reviews
24723,421770,2015,6 user reviews
24725,314000,2015,Mixed
24726,403680,2015,9 user reviews
24727,342280,2015,Very Positive
24729,381050,2015,Mixed
24730,422210,2015,Mixed
24731,424310,2015,1 user reviews
24732,242680,2015,Overwhelmingly Positive
24734,416770,2015,Very Positive
24737,412670,2015,Very Positive
24738,395230,2015,Positive
24739,394510,2015,Very Positive
24740,395232,2015,Positive
24741,395233,2015,Positive
24742,395234,2015,Positive
24743,395231,2015,Positive
24744,392430,2015,4 user reviews
24746,326021,2015,1 user reviews
24749,326026,2015,1 user reviews
24750,325956,2015,Mostly Positive
24751,326031,2015,1 user reviews
24752,415420,2015,Very Positive
24753,423770,2015,Mixed
24754,409160,2015,Very Positive
24755,387060,2015,Very Positive
24756,423320,2015,Very Positive
24757,423330,2015,2 user reviews
24758,423120,2015,Very Positive
24759,423130,2015,3 user reviews
24760,369310,2014,4 user reviews
24762,410850,2015,Mixed
24763,419070,2015,Very Positive
24764,412970,2015,Mixed
24765,404040,1997,Very Positive
24766,254920,1994,Mostly Positive
24767,397350,1996,Very Positive
24768,254860,2004,Mostly Negative
24769,414660,2015,Very Positive
24770,414110,2015,Positive
24771,425170,2015,5 user reviews
24772,387240,2015,Positive
24773,396810,2015,2 user reviews
24775,422400,2015,Very Positive
24776,423740,2015,Mixed
24777,424750,2015,7 user reviews
24778,422250,2015,Mixed
24779,413950,2015,3 user reviews
24780,399834,2015,7 user reviews
24781,256506,2015,6 user reviews
24782,421260,2015,Very Positive
24783,389850,2015,Very Positive
24784,425120,2015,Very Positive
24785,423010,2015,Positive
24786,366510,2015,Mostly Positive
24787,414920,2015,Mostly Positive
24788,425270,2015,2 user reviews
24789,395860,2015,Mostly Positive
24790,257310,2015,6 user reviews
24791,416712,2015,1 user reviews
24792,416710,2015,2 user reviews
24793,416713,2015,1 user reviews
24794,416711,2015,1 user reviews
24795,359550,2015,Very Positive
24796,391960,2015,2 user reviews
24797,408610,2015,Very Positive
24798,379250,2015,Very Positive
24799,369300,2015,Mostly Positive
24800,420770,2015,Mostly Positive
24801,413790,2015,6 user reviews
24802,376210,2015,Mixed
24803,371320,2015,Positive
24804,404281,2015,Very Positive
24805,423760,2015,5 user reviews
24806,424070,2015,4 user reviews
24807,304580,2015,Mostly Negative
24808,397040,2015,Mixed
24809,346370,2015,7 user reviews
24810,419951,2015,Positive
24811,417110,2015,Mostly Positive
24812,417980,2015,Positive
24813,388291,2015,Mostly Negative
24814,388290,2015,Mixed
24815,388294,2015,Mixed
24816,388292,2015,Mixed
24817,421880,2015,Mixed
24818,388293,2015,Mostly Positive
24819,410470,2015,2 user reviews
24820,373380,2015,Mixed
24821,373370,2015,Mixed
24822,423600,2015,8 user reviews
24823,415680,2015,Very Positive
24824,421620,2015,7 user reviews
24825,422120,2015,2 user reviews
24826,422160,2015,Positive
24827,363180,2015,Mostly Positive
24828,393010,2015,Overwhelmingly Positive
24829,369460,2015,3 user reviews
24830,419000,2015,6 user reviews
24831,332370,2015,5 user reviews
24832,384320,2015,Mostly Negative
24833,401330,2015,Mixed
24834,423370,2015,Mostly Negative
24835,411630,2015,8 user reviews
24836,418890,2015,Very Positive
24837,424120,2015,2 user reviews
24838,405980,2015,Mixed
24839,370370,2015,1 user reviews
24840,423880,2015,Very Positive
24841,411740,2015,Mixed
24842,420880,2015,Mostly Negative
24843,336520,2015,Mostly Negative
24844,404550,2015,Very Positive
24845,390390,2015,1 user reviews
24846,390391,2015,1 user reviews
24851,420210,2015,Mixed
24852,407200,2015,Positive
24853,418580,2015,2 user reviews
24854,420920,2015,Mixed
24855,407210,2015,Positive
24856,334782,2015,Positive
24857,401630,2015,Mostly Negative
24858,401625,2015,7 user reviews
24859,401632,2015,Mixed
24860,401633,2015,Mostly Positive
24861,405031,2015,Positive
24862,324160,2015,Overwhelmingly Positive
24863,401631,2015,Positive
24864,420740,2015,Very Positive
24865,385310,2015,Mixed
24866,350210,2015,Positive
24867,412730,2015,Mostly Negative
24868,342530,2015,Positive
24869,421830,2015,Very Positive
24870,418910,2015,Mixed
24871,416310,2013,Mixed
24872,384700,2015,Positive
24873,365090,2015,9 user reviews
24875,403700,2015,Very Positive
24876,419060,2015,Mixed
24877,359060,2015,Negative
24880,400130,2015,Mixed
24881,420000,2015,Mostly Positive
24882,421630,2015,Very Positive
24883,421640,2015,3 user reviews
24884,410480,2015,2 user reviews
24885,386280,2015,Mixed
24886,400380,2015,9 user reviews
24887,417860,2015,Very Positive
24888,334830,2015,Mixed
24889,410110,2015,Very Positive
24890,417300,2015,2 user reviews
24891,412250,2018,8 user reviews
24892,420950,2015,Mostly Positive
24893,413460,2015,Negative
24894,298220,2014,Mixed
24895,386130,2015,2 user reviews
24896,387930,2015,Mixed
24897,413940,2015,3 user reviews
24898,382470,2015,Mixed
24899,418840,2015,5 user reviews
24900,413930,2015,4 user reviews
24901,418440,2015,Very Positive
24902,383240,2015,4 user reviews
24903,380210,2015,6 user reviews
24904,401290,2015,Positive
24905,403830,2015,Very Positive
24906,378720,2015,Very Positive
24907,338630,2010,Mostly Positive
24908,307670,2015,Mostly Positive
24909,418310,2015,7 user reviews
24911,418040,2015,Very Positive
24913,397420,2015,Mixed
24914,396850,2015,Mostly Negative
24915,420390,2015,2 user reviews
24916,416320,2015,Positive
24917,407470,2015,9 user reviews
24918,407472,2015,Positive
24919,407471,2015,Positive
24920,368500,2015,Mostly Positive
24921,407473,2015,Very Positive
24922,388540,2015,2 user reviews
24923,325989,2015,Mixed
24924,369390,2015,Mixed
24925,400600,2015,2 user reviews
24926,416160,2015,3 user reviews
24927,329040,2015,Very Positive
24928,420250,2015,1 user reviews
24929,350270,2015,4 user reviews
24930,415950,2015,Mixed
24932,415400,2015,Very Positive
24933,417420,2015,Positive
24934,346730,2015,Very Positive
24935,398100,2015,Very Positive
24936,419980,2015,2 user reviews
24937,412940,2015,Mixed
24938,379243,2015,Mixed
24940,379242,2015,Mixed
24941,394290,2015,Positive
24942,394220,2015,Very Positive
24943,411590,2015,Mostly Positive
24944,419660,2015,8 user reviews
24945,331720,2015,Mixed
24946,316961,2015,Mostly Negative
24947,389160,2015,Mixed
24948,420050,2015,7 user reviews
24949,333300,2015,Very Positive
24950,415870,2015,Mixed
24951,419290,2015,Positive
24952,385511,2015,Mostly Positive
24953,385510,2015,Mixed
24954,294000,2015,Very Positive
24955,414780,2015,Positive
24956,416390,2015,4 user reviews
24957,420240,2015,2 user reviews
24958,403351,2015,5 user reviews
24959,338530,2015,Mixed
24960,267785,2015,2 user reviews
24961,267786,2015,2 user reviews
24962,386640,2015,Mixed
24965,404400,2015,Mostly Positive
24966,391180,2015,Mostly Positive
24967,409480,2015,3 user reviews
24968,410550,1989,6 user reviews
24969,376750,1999,Mixed
24970,370710,2015,Mixed
24971,415980,2015,3 user reviews
24972,410890,2015,Very Positive
24973,403950,2015,Very Positive
24974,391860,2015,Mostly Positive
24975,410540,1993,6 user reviews
24976,408000,2015,Very Positive
24977,407070,2015,2 user reviews
24978,408100,2015,Mixed
24980,418960,2015,5 user reviews
24981,345680,2015,Positive
24982,338120,2015,Mixed
24983,345681,2015,Mixed
24984,417520,2015,Positive
24985,325972,2015,8 user reviews
24986,409100,2015,Very Positive
24988,411470,2015,4 user reviews
24989,390670,2015,Mixed
24990,395900,2015,Mixed
24991,404100,2015,Mostly Positive
24992,365960,2013,Mostly Positive
24993,400330,2013,Mixed
24994,414500,2015,1 user reviews
24995,376980,2015,Very Positive
24996,370650,2015,7 user reviews
24997,377860,2015,Overwhelmingly Positive
24999,389650,2015,Very Positive
25001,353390,2015,8 user reviews
25002,412380,1994,Positive
25003,382850,2015,Mixed
25004,326017,2015,2 user reviews
25005,324680,2003,Overwhelmingly Positive
25006,409510,2015,Mostly Negative
25007,411100,2015,5 user reviews
25011,370730,2015,Mixed
25012,418070,2015,Very Positive
25013,416290,2015,8 user reviews
25014,416130,2015,Mostly Positive
25015,413470,2015,3 user reviews
25017,377160,2015,Mixed
25018,379559,2015,9 user reviews
25019,353370,2015,Mostly Positive
25020,404150,2015,Mixed
25024,382467,2015,Positive
25025,408010,2015,Mixed
25027,403180,2015,Very Positive
25028,374830,2015,Positive
25029,416080,2015,Mixed
25030,387690,2015,Positive
25031,387680,2015,Positive
25032,270230,2015,Mostly Positive
25033,409180,2015,1 user reviews
25034,340700,2015,5 user reviews
25035,346261,2015,1 user reviews
25036,346260,2015,1 user reviews
25037,398980,2015,Very Positive
25038,399010,2015,Positive
25039,399021,2015,1 user reviews
25040,397960,2014,6 user reviews
25041,410340,2015,Very Positive
25042,374420,2015,2 user reviews
25043,355020,2015,1 user reviews
25044,385360,2015,Mixed
25045,411420,2015,7 user reviews
25046,388472,2015,Very Positive
25047,287980,2015,Overwhelmingly Positive
25048,416640,2015,Very Positive
25049,416650,2015,2 user reviews
25050,409380,2015,Very Positive
25051,399020,2015,3 user reviews
25052,416170,2015,Negative
25053,349231,2015,Positive
25054,414750,2015,2 user reviews
25057,325979,2015,5 user reviews
25058,405520,2015,7 user reviews
25059,374990,2015,6 user reviews
25060,290530,2015,Mostly Positive
25061,414260,2015,Mixed
25062,416350,2015,Mixed
25063,416750,2015,8 user reviews
25064,417160,2015,9 user reviews
25066,398530,2015,7 user reviews
25068,401170,2015,2 user reviews
25069,410030,2015,1 user reviews
25070,288260,2015,Very Positive
25072,399890,2015,Mostly Positive
25073,355950,2015,Very Positive
25074,408930,2015,Mixed
25075,388410,2015,Mostly Positive
25076,417380,2015,Mostly Positive
25077,316370,2015,Mostly Negative
25078,389470,1993,Positive
25079,375600,2015,Mostly Positive
25080,359620,1995,Mostly Positive
25081,405650,2015,Mostly Positive
25082,416340,2015,Positive
25084,409253,2015,1 user reviews
25089,408730,2015,Mostly Positive
25090,382468,2015,Positive
25091,387020,2015,Very Positive
25094,382210,2015,Positive
25095,390381,2015,2 user reviews
25096,382910,2015,Mixed
25098,390383,2015,1 user reviews
25099,399660,2015,Mixed
25102,299600,2015,Mixed
25103,397570,2015,Very Positive
25105,411390,2015,Positive
25106,409690,2015,Very Positive
25111,415320,2015,4 user reviews
25114,364700,2015,6 user reviews
25115,414080,2015,Mixed
25116,403120,2015,Mostly Positive
25118,414640,2015,1 user reviews
25119,414680,2015,1 user reviews
25120,356960,2015,Mixed
25121,332620,2015,Mostly Positive
25122,396760,2015,1 user reviews
25123,415570,2015,1 user reviews
25124,414470,2015,Mixed
25125,415750,2015,Positive
25126,365880,2015,Mostly Positive
25129,342540,2015,Mostly Negative
25130,406780,2015,Positive
25131,38400,1997,Very Positive
25132,384690,2015,Positive
25133,350990,2015,Mostly Negative
25134,395960,2015,4 user reviews
25135,379750,2015,2 user reviews
25136,360620,2015,Very Positive
25137,390970,2015,Mixed
25139,329440,2015,Mixed
25140,415890,2015,Mixed
25141,393170,2015,4 user reviews
25142,382390,2015,1 user reviews
25143,408120,2015,Mixed
25144,413510,2015,8 user reviews
25146,407960,2015,7 user reviews
25148,400470,2015,Mixed
25149,353270,2015,Overwhelmingly Positive
25152,389150,2015,Positive
25153,412140,2015,Very Positive
25154,322690,2015,1 user reviews
25155,413840,2015,Positive
25156,398630,2015,Mostly Positive
25157,368590,2015,Mixed
25158,413610,2014,Positive
25159,413220,2015,Positive
25160,403040,2015,Mostly Positive
25161,413230,2015,Positive
25162,412090,2015,Mixed
25163,350800,2015,Mixed
25164,300580,2015,Mostly Positive
25165,404240,2015,Mostly Positive
25166,267784,2015,Positive
25167,404420,2015,Mostly Positive
25168,382350,2015,Mixed
25169,379552,2015,Mixed
25170,384110,2015,Very Positive
25171,403455,2015,1 user reviews
25172,403457,2015,1 user reviews
25173,390920,2015,Positive
25175,403454,2015,1 user reviews
25179,403456,2015,2 user reviews
25180,375320,2015,Mixed
25181,415330,2015,3 user reviews
25182,415390,2015,Positive
25183,326016,2015,8 user reviews
25184,414520,2015,Positive
25185,251290,2015,Overwhelmingly Positive
25186,334790,2015,Very Positive
25187,413760,2015,5 user reviews
25188,400841,2015,7 user reviews
25189,410430,2015,Mostly Positive
25190,367480,2015,Mixed
25191,413060,2015,2 user reviews
25192,279640,2015,Positive
25193,350172,2015,Mixed
25194,313100,2015,Mixed
25195,410940,2015,Positive
25196,401629,2015,Mostly Positive
25197,410680,2015,Mixed
25198,412930,2015,Positive
25199,378790,2015,Positive
25200,407020,2015,Very Positive
25201,362360,2015,6 user reviews
25202,325300,2015,6 user reviews
25203,404630,2015,Mixed
25204,380950,2015,5 user reviews
25205,410660,2015,6 user reviews
25206,389740,2015,6 user reviews
25207,410910,2015,Positive
25208,411570,2011,Very Positive
25210,411580,2011,2 user reviews
25211,405470,2015,Mixed
25212,403860,2015,Mixed
25213,350770,2015,Mostly Positive
25214,235540,2015,Very Positive
25215,363890,2015,Very Positive
25216,403870,2015,Mostly Positive
25217,405920,2015,Mostly Positive
25218,335190,2015,Very Positive
25219,409590,2015,Mixed
25220,335700,2016,Mixed
25221,405610,2015,Mixed
25222,385600,2015,Mixed
25223,383690,2015,Very Positive
25224,403810,2014,4 user reviews
25225,396960,2015,Very Positive
25226,378630,2015,Mixed
25227,408750,2015,Positive
25228,340980,2013,1 user reviews
25229,389870,2015,Mixed
25230,319050,2015,Mostly Positive
25231,397020,2015,5 user reviews
25232,379548,2015,Positive
25233,405730,2015,5 user reviews
25234,408280,2015,Very Positive
25235,394850,2015,Very Positive
25236,409090,2015,Mixed
25237,395410,2015,7 user reviews
25238,381671,2015,8 user reviews
25240,410710,2015,Very Positive
25241,412480,2015,Positive
25242,408220,2015,Mostly Positive
25243,395920,2012,2 user reviews
25244,404080,2015,Mixed
25245,406260,2015,6 user reviews
25246,366220,2015,Mixed
25247,332330,2015,Very Positive
25248,399833,2015,6 user reviews
25249,305840,2015,Mostly Negative
25250,410100,2015,4 user reviews
25251,321350,2015,Mixed
25252,409610,2015,1 user reviews
25253,372960,2015,Positive
25254,395170,2015,Overwhelmingly Positive
25255,398000,2015,Very Positive
25256,397330,1994,Very Positive
25257,377900,2015,Mostly Positive
25258,325971,2015,Positive
25259,310060,2015,Very Positive
25260,408300,2015,Positive
25261,395160,2015,Mixed
25262,290300,2015,Very Positive
25264,390371,2015,1 user reviews
25266,408990,2015,Mixed
25267,408710,2015,Positive
25268,372780,2015,Mixed
25270,406540,2015,Very Positive
25271,406600,2015,Very Positive
25272,406620,2015,Mixed
25273,406560,2015,Mixed
25274,405460,2015,1 user reviews
25275,393240,2015,Mixed
25276,386390,2015,3 user reviews
25277,288000,2015,5 user reviews
25282,402630,2015,Very Positive
25283,410210,2015,Mostly Negative
25284,364640,2015,Very Positive
25285,411060,2015,7 user reviews
25286,410770,2015,Mixed
25287,382462,2015,Positive
25291,330450,2015,3 user reviews
25293,362930,2013,Very Positive
25294,351300,2015,Mixed
25295,374240,2015,Mixed
25296,316965,2015,Positive
25297,403780,2015,Positive
25298,371510,2015,Mostly Negative
25301,379520,2015,Positive
25302,396090,2015,Mostly Positive
25303,396590,2015,Mostly Positive
25305,406150,2015,Overwhelmingly Positive
25306,258658,2015,Positive
25307,388450,2015,Very Positive
25308,403460,2015,4 user reviews
25309,404580,2015,Mostly Positive
25310,382400,2015,Mostly Positive
25311,392620,2015,Positive
25312,403220,2015,8 user reviews
25313,375820,2015,Very Positive
25314,409330,2015,1 user reviews
25315,403190,2015,Mostly Positive
25317,324390,2015,4 user reviews
25319,394250,2015,Positive
25320,397460,2015,Very Positive
25321,361360,2015,Very Positive
25322,402840,2015,Very Positive
25323,349840,2015,Mostly Negative
25324,376870,2015,Mostly Positive
25325,397550,2015,Very Positive
25327,409470,2015,1 user reviews
25328,389750,2015,2 user reviews
25329,399730,2015,Very Positive
25330,265750,2015,Mostly Positive
25332,409210,2015,Very Positive
25333,376110,2015,Mixed
25334,367820,2015,6 user reviews
25335,404280,2015,Very Positive
25336,326010,2015,2 user reviews
25338,326011,2015,3 user reviews
25339,230070,2015,Very Positive
25340,372950,2015,7 user reviews
25341,407230,2015,Mixed
25343,409150,2015,Positive
25344,364260,2015,6 user reviews
25345,404030,2011,Positive
25346,408470,2015,5 user reviews
25348,370220,2015,4 user reviews
25349,402390,2015,Positive
25351,380140,2015,Very Positive
25352,381260,2015,Mostly Positive
25353,406040,2015,2 user reviews
25354,400420,2015,2 user reviews
25355,401280,2015,Positive
25356,407460,2015,4 user reviews
25357,401500,2015,9 user reviews
25358,408940,2015,2 user reviews
25360,409370,2015,Mixed
25364,403350,2015,6 user reviews
25365,398520,2015,2 user reviews
25366,404270,2015,Positive
25367,337320,2015,Very Positive
